year,month,day,hour,doy,TA,VPD,SW,PAR_up,wds,precip
2020,5,27,3,148,8.88825,0.469475,0,0,5.68605,0.33
2020,5,27,4,148,8.0201,0.50282,0,0,5.69735,0.43
2020,5,27,5,148,7.65895,0.389915,2.77585659,1.247155217,6.34415,0.756666
2020,5,27,6,148,7.7289,0.32405,16.2646355,7.051545109,6.33945,0.643333
2020,5,27,7,148,7.87265,0.29719,28.785464,12.99101109,5.9796,0.916667
2020,5,27,8,148,8.0757,0.44288,58.840793,26.24373848,6.9516,0.35
2020,5,27,9,148,8.10825,0.483185,98.4891195,43.96298696,6.78355,0.61
2020,5,27,10,148,7.8811,0.405405,92.406949,42.22277826,6.8514,1.426667
2020,5,27,11,148,7.68085,0.43353,126.08628,57.32061413,6.89135,2.50667
2020,5,27,12,148,7.17515,0.46962,130.53161,59.64779783,5.81685,4.36
2020,5,27,13,148,7.0113,0.682035,263.428935,113.8641109,5.97885,0.75
2020,5,27,14,148,6.3986,0.782285,304.271265,128.8630337,7.19155,0.566667
2020,5,27,15,148,4.48735,0.547535,187.073595,81.8,6.84385,0.856666
2020,5,27,16,148,2.9105,0.32132,87.0384225,40.30109565,6.42295,1.636667
2020,5,27,17,148,2.45205,0.27104,74.388252,34.05545435,7.1375,1.23
2020,5,27,18,148,2.1113,0.204005,69.0015805,30.55655,6.92495,1.396666
2020,5,27,19,148,1.7227,0.139535,42.330409,18.31362467,6.535,0.523333
2020,5,27,20,148,2.1285,0.1718715,20.533238,8.339286304,7.49005,0.546667
2020,5,27,21,148,2.05875,0.26104,5.1710968,1.521904522,8.28655,0.96
2020,5,27,22,148,1.968,0.155425,0,0,6.65,0.191111
2020,5,27,23,148,1.5837,0.15082,0,0,8.51475,0
2020,5,28,0,149,1.32595,0.110131,0,0,7.07595,0
2020,5,28,1,149,1.07365,0.147705,0,0,6.6731,0
2020,5,28,2,149,0.904635,0.1551,0,0,6.37355,0
2020,5,28,3,149,0.93346,0.22074,0,0,6.807,0
2020,5,28,4,149,1.16715,0.35593,0,0,7.61425,0
2020,5,28,5,149,1.22535,0.247975,7.1239213,1.123768543,6.89275,0.36
2020,5,28,6,149,1.16115,0.0872515,16.915575,5.678453261,4.53855,0.14
2020,5,28,7,149,1.3243,0.17473,46.920179,18.92008424,4.0877,0.51
2020,5,28,8,149,1.592,0.097207,92.3188835,38.60878043,5.0535,0.215556
2020,5,28,9,149,2.43745,0.282575,231.820085,92.80443261,5.32555,0
2020,5,28,10,149,3.69325,0.55657,370.418795,146.3055196,4.7503,0
2020,5,28,11,149,4.7365,1.02727,429.352495,170.8316065,4.80115,0
2020,5,28,12,149,5.61825,1.4852,397.2412,158.5729109,4.49165,0
2020,5,28,13,149,6.00955,1.9315,281.419905,115.6261717,4.7422,0
2020,5,28,14,149,6.5604,2.36795,327.838605,132.0729109,3.75765,0
2020,5,28,15,149,8.25795,3.7683,442.682315,170.9761717,4.55765,0
2020,5,28,16,149,8.824,3.9291,489.651015,185.1511717,4.11025,0
2020,5,28,17,149,9.44405,4.5394,388.76972,145.2544326,4.0266,0
2020,5,28,18,149,9.90425,4.8303,444.873425,160.6218239,3.72325,0
2020,5,28,19,149,9.72335,4.57245,197.107125,73.41747609,2.74275,0
2020,5,28,20,149,9.45585,4.2312,107.9988335,39.79138913,2.44785,0
2020,5,28,21,149,8.09815,3.02465,15.95868517,7.248344565,1.9821,0
2020,5,28,22,149,7.08505,2.3689,0,0,2.28045,0
2020,5,28,23,149,6.40435,2.1013,0,0,2.70775,0
2020,5,29,0,150,5.5441,1.6639,0,0,1.8757,0
2020,5,29,1,150,4.6711,1.17175,0,0,1.46515,0
2020,5,29,2,150,4.16235,0.92709,0,0,1.8284,0
2020,5,29,3,150,3.5288,0.623195,0,0,0.97332,0
2020,5,29,4,150,3.3669,0.50207,0,0,1.38088,0
2020,5,29,5,150,3.9936,0.752505,26.4843248,11.74487652,5.3894,0
2020,5,29,6,150,4.64105,0.832145,107.312913,48.34205217,1.7021,0
2020,5,29,7,150,6.56055,1.5761,263.1275,103.922487,1.08524,0
2020,5,29,8,150,9.0545,3.9519,417.96009,161.8322707,1.548475,0
2020,5,29,9,150,10.399,6.5328,559.83768,212.6790163,1.29445,0
2020,5,29,10,150,11.588,8.46505,706.935265,262.7344565,1.75255,0
2020,5,29,11,150,12.151,9.0246,611.142855,228.4409739,1.73765,0
2020,5,29,12,150,13.155,9.2722,616.655445,231.0605435,2.0479,0
2020,5,29,13,150,13.2425,9.2887,444.783035,171.7203196,1.98685,0
2020,5,29,14,150,13.9025,9.83915,374.41062,149.1746674,2.8265,0
2020,5,29,15,150,13.7915,8.88815,595.08821,223.5496739,3.19755,0
2020,5,29,16,150,14.3095,9.07615,364.5408,138.9540174,3.019,0
2020,5,29,17,150,13.3465,7.3653,410.763385,152.5551054,2.33515,0.182222
2020,5,29,18,150,14.796,9.7119,399.185975,145.1703239,2.42455,0
2020,5,29,19,150,14.998,10.626,133.707566,53.06597609,1.4612,0
2020,5,29,20,150,14.7115,10.0852,100.308655,37.05728261,1.4164,0
2020,5,29,21,150,14.0515,9.1774,18.2241725,7.95717413,1.12408,0
2020,5,29,22,150,12.7515,7.888,0,0,1.276085,0
2020,5,29,23,150,12.3935,7.81755,0,0,1.4316,0
2020,5,30,0,151,10.8042,6.40505,0,0,2.00685,0
2020,5,30,1,151,8.9953,4.7468,0,0,1.6209,0
2020,5,30,2,151,10.4195,6.1489,0,0,1.78955,0
2020,5,30,3,151,9.75145,5.52135,0,0,0.806625,0
2020,5,30,4,151,9.03965,4.94895,0,0,0.47892,0
2020,5,30,5,151,9.46495,5.3325,19.7376199,10.18453957,0.312755,0
2020,5,30,6,151,10.21005,5.7971,133.8971265,52.73269022,0.30473,0
2020,5,30,7,151,10.8405,5.5531,138.33563,58.12181848,3.66178,0
2020,5,30,8,151,12.887,7.41065,325.45463,127.7446424,1.9562,0
2020,5,30,9,151,13.0465,7.0645,400.57364,154.2565924,2.3701,0
2020,5,30,10,151,15.4765,11.6595,609.32764,229.1946304,2.99005,0
2020,5,30,11,151,16.8905,13.545,792.481645,294.0424565,2.7086,0
2020,5,30,12,151,17.6555,13.931,877.17065,323.5750652,3.6191,0
2020,5,30,13,151,18.4625,14.7495,807.45965,299.629413,3.3336,0
2020,5,30,14,151,19.0075,15.6995,610.34866,230.9033261,3.5152,0
2020,5,30,15,151,19.5565,16.5155,665.13766,246.531587,3.7302,0
2020,5,30,16,151,19.8855,17.207,607.331665,224.5870207,3.36625,0
2020,5,30,17,151,20.4915,18.238,579.57567,212.727237,3.9677,0
2020,5,30,18,151,20.506,18.222,406.379675,148.9294065,3.344,0
2020,5,30,19,151,20.312,17.9635,250.24868,91.65440435,2.86,0
2020,5,30,20,151,19.2665,16.3435,110.365682,39.96201087,2.9219,0
2020,5,30,21,151,18.1375,14.5945,22.22398695,8.184509239,2.4016,0
2020,5,30,22,151,16.3955,12.336,0,0,2.024,0
2020,5,30,23,151,14.373,9.5214,0,0,1.5498,0
2020,5,31,0,152,12.821,8.00395,0,0,2.54025,0
2020,5,31,1,152,11.888,7.13685,0,0,2.14265,0
2020,5,31,2,152,11.76,7.183,0,0,2.04795,0
2020,5,31,3,152,11.604,7.04245,0,0,2.1708,0
2020,5,31,4,152,11.3265,6.84645,0,0,2.35045,0
2020,5,31,5,152,10.593,6.25395,20.802272,7.692595435,2.94885,0
2020,5,31,6,152,10.3984,5.71885,110.0587735,44.0289,2.4955,0
2020,5,31,7,152,12.7175,7.00345,163.755875,67.23542174,2.1665,0
2020,5,31,8,152,13.8515,7.6527,241.599975,98.48868261,3.3814,0
2020,5,31,9,152,15.5075,8.6054,394.454075,156.9995522,4.0215,0
2020,5,31,10,152,17.169,9.87075,405.903175,162.5843348,5.14905,0
2020,5,31,11,152,18.7015,11.786,559.197275,216.1615043,6.6131,0
2020,5,31,12,152,20.812,15.5885,772.006375,293.4430217,6.9937,0
2020,5,31,13,152,21.488,16.9235,700.435475,267.4538957,7.9262,0
2020,5,31,14,152,21.345,17.6215,316.464575,129.1952043,7.50615,0
2020,5,31,15,152,21.9685,19.5625,489.678675,190.9039,8.12975,0
2020,5,31,16,152,22.4525,20.5165,474.907775,184.5017261,7.8078,0
2020,5,31,17,152,22.82045,20.4245,541.59576,201.9679446,8.63259,0
2020,5,31,18,152,23.0322,18.6175,389.41092,145.9942707,8.88469,0
2020,5,31,19,152,21.6407,15.131,188.27523,77.04332935,7.87714,0
2020,5,31,20,152,21.23,16.747,45.9131815,18.35009543,4.68465,0
2020,5,31,21,152,20.31,14.727,8.41775535,3.838986707,4.92429,0
2020,5,31,22,152,19.196,12.8295,0,0,5.47112,0
2020,5,31,23,152,18.5505,11.5455,0,0,4.640795,0
2020,6,1,0,153,18.551,10.486,0,0,4.06676,0
2020,6,1,1,153,18.059,8.77365,0,0,3.747765,0
2020,6,1,2,153,17.451,8.65415,0,0,4.59331,0
2020,6,1,3,153,16.2815,9.29315,0,0,4.637275,0
2020,6,1,4,153,15.122,7.59065,0,0,5.983485,0
2020,6,1,5,153,14.591,5.2955,3.52964375,0.941107543,5.36265,0
2020,6,1,6,153,13.5025,3.56305,8.6109991,3.781444565,4.92532,0.285556
2020,6,1,7,153,12.5865,1.52345,37.72709,15.61416196,3.84835,0
2020,6,1,8,153,13.0535,2.0615,212.7390325,82.34926957,6.960675,0
2020,6,1,9,153,15.3995,3.8725,468.261475,175.4166609,7.550705,0
2020,6,1,10,153,15.6055,5.4437,302.324415,117.4862261,9.43244,0
2020,6,1,11,153,14.164,4.8325,227.042355,92.43513913,8.54439,0
2020,6,1,12,153,13.334,3.85305,171.220295,72.85144348,8.53501,0
2020,6,1,13,153,13.452,4.17375,177.653235,75.05361739,8.5861,0
2020,6,1,14,153,13.822,4.5831,349.751175,138.1286174,7.691775,0
2020,6,1,15,153,15.6635,5.9128,554.619115,212.4623087,8.23894,0
2020,6,1,16,153,16.4855,7.1605,313.022055,122.3536174,6.57705,0
2020,6,1,17,153,17.4535,8.1225,474.889995,182.8612261,5.15611,0
2020,6,1,18,153,18.234,9.7664,382.377935,148.3970957,6.121885,0
2020,6,1,19,153,17.663,9.81275,258.380875,102.3003565,4.92282,0
2020,6,1,20,153,16.447,8.7905,106.535316,46.26774783,4.14889,0
2020,6,1,21,153,14.6965,5.98865,23.484008,9.562966304,2.41877,0
2020,6,1,22,153,13.296,4.4664,0,0,2.823895,0
2020,6,1,23,153,12.5985,3.7828,0,0,1.437345,0
2020,6,2,0,154,11.947,3.1756,0,0,2.10248,0
2020,6,2,1,154,11.3165,2.70995,0,0,1.93257,0
2020,6,2,2,154,10.8645,2.1367,0,0,1.929025,0
2020,6,2,3,154,10.3945,2.0738,0,0,2.21795,0
2020,6,2,4,154,10.9415,2.19885,0,0,2.10608,0
2020,6,2,5,154,9.86605,1.7673,15.3008463,7.270613696,2.3743,0
2020,6,2,6,154,9.82145,1.91245,110.5625065,42.11833043,2.554025,0
2020,6,2,7,154,10.581,3.20745,163.881475,63.16289565,3.088615,0
2020,6,2,8,154,10.94,3.6942,192.302935,75.6542,2.75409,0
2020,6,2,9,154,12.5265,4.70355,523.459395,194.1628957,3.87015,0
2020,6,2,10,154,12.993,6.65715,449.02086,170.7020261,4.902485,0
2020,6,2,11,154,14.225,8.038,678.202325,252.8618043,4.82297,0
2020,6,2,12,154,15.2325,8.8466,590.598785,222.8650674,5.056645,0
2020,6,2,13,154,17.2105,11.0365,963.160245,351.3183261,5.100005,0
2020,6,2,14,154,17.2005,11.3295,541.72671,207.6281109,4.89639,0
2020,6,2,15,154,17.359,12.0045,499.753175,189.5172413,4.53816,0
2020,6,2,16,154,17.557,12.9835,342.449635,132.3596348,4.718385,0
2020,6,2,17,154,17.62,12.738,562.696095,212.8270239,3.844575,0
2020,6,2,18,154,19.6565,14.986,417.77756,160.6292,2.846085,0
2020,6,2,19,154,19.733,15.4895,241.199025,96.38137391,3.663545,0
2020,6,2,20,154,19.4685,15.1965,102.5084855,44.85528696,2.23217,0
2020,6,2,21,154,18.1015,13.5495,16.1706985,8.929200652,1.98906,0
2020,6,2,22,154,15.842,11.095,0,0,2.829295,0
2020,6,2,23,154,14.344,8.83715,0,0,3.00775,0
2020,6,3,0,155,13.6795,8.08495,0,0,2.58861,0
2020,6,3,1,155,11.811,6.8151,0,0,2.728775,0
2020,6,3,2,155,11.0405,5.9684,0,0,2.49657,0
2020,6,3,3,155,10.6645,5.43715,0,0,1.551895,0
2020,6,3,4,155,10.307,4.9821,0,0,2.21,0
2020,6,3,5,155,9.9282,3.79835,27.5398335,9.587532826,2.559995,0
2020,6,3,6,155,9.3913,3.11485,77.2056075,28.57209783,2.694705,0
2020,6,3,7,155,9.99675,3.61355,74.013379,30.39677,3.06664,0
2020,6,3,8,155,11.4515,4.4289,100.0276545,42.12426957,4.01212,0
2020,6,3,9,155,11.775,4.3826,89.3689315,39.53405109,3.878405,0
2020,6,3,10,155,11.781,4.21875,241.997705,97.72861522,1.6941935,0
2020,6,3,11,155,12.709,4.52045,132.838475,56.71883152,3.99452,0
2020,6,3,12,155,13.7755,6.13435,183.09925,77.7797,4.138005,0
2020,6,3,13,155,15.0025,8.77155,270.295025,109.5329609,4.757185,0
2020,6,3,14,155,17.7115,10.54615,484.9908,186.4514359,4.50924,0
2020,6,3,15,155,14.5045,6.4764,36.2535725,18.42371924,2.427555,5.07889
2020,6,3,16,155,13.15,4.7903,29.0783465,14.69850087,2.271215,0
2020,6,3,17,155,12.329,2.72785,32.9916205,15.41078239,1.86456,1.68
2020,6,3,18,155,11.8425,2.35425,29.3063945,13.6364337,2.043705,0.696667
2020,6,3,19,155,11.602,2.65435,36.1336685,15.41001978,3.59638,1.493333
2020,6,3,20,155,11.519,1.64475,42.4989425,17.3281712,3.21015,0
2020,6,3,21,155,10.9115,1.24895,5.27646685,2.300822152,1.09986,0
2020,6,3,22,155,10.7225,0.874495,0,0,2.352615,0
2020,6,3,23,155,10.5955,0.501345,0,0,3.69141,0.324444
2020,6,4,0,156,10.276,0.64486,0,0,3.134375,0
2020,6,4,1,156,10.0209,0.397735,0,0,3.32746,0
2020,6,4,2,156,9.74795,0.299115,0,0,4.55466,0
2020,6,4,3,156,9.3998,0.320515,0,0,3.80032,0
2020,6,4,4,156,9.12945,0.27293,0,0,3.261475,0
2020,6,4,5,156,8.86225,0.32548,4.84532775,2.033005815,4.489925,0
2020,6,4,6,156,8.6134,0.29894,21.6184245,8.830571957,4.333285,0
2020,6,4,7,156,8.67135,0.38372,51.3449215,21.12524717,4.769865,0
2020,6,4,8,156,9.0436,0.5764,100.642419,41.02068261,4.02296,0
2020,6,4,9,156,9.40435,0.87273,177.916415,72.87829239,4.074115,0
2020,6,4,10,156,9.71215,1.42525,241.17141,98.00438043,3.48392,0
2020,6,4,11,156,10.88,2.25455,446.83141,175.8304728,3.647025,0
2020,6,4,12,156,11.7825,2.78515,544.38141,211.529387,2.924005,0
2020,6,4,13,156,12.176,2.80255,955.1314,351.910913,4.37299,0
2020,6,4,14,156,12.9855,4.29375,827.2814,306.2587391,4.03812,0
2020,6,4,15,156,13.2985,4.99925,606.1114,228.8196054,4.64941,0
2020,6,4,16,156,13.156,5.39915,514.05639,195.8467772,4.71174,0
2020,6,4,17,156,12.479,5.6017,291.80639,115.7283,3.365865,0
2020,6,4,18,156,11.3985,4.85205,213.40639,84.72938696,3.505875,0
2020,6,4,19,156,10.14765,3.92265,130.751385,52.42612826,3.060025,0
2020,6,4,20,156,9.53545,3.30435,82.7718805,33.74765033,2.766915,0
2020,6,4,21,156,8.06955,2.87405,13.6616791,6.397977391,3.713015,0
2020,6,4,22,156,6.85545,2.45075,0,0,2.78022,0
2020,6,4,23,156,6.0095,2.34955,0,0,2.991495,0
2020,6,5,0,157,6.0898,2.3351,0,0,3.088765,0
2020,6,5,1,157,6.4066,2.07135,0,0,2.468525,0
2020,6,5,2,157,6.25305,1.3604,0,0,1.64017,0
2020,6,5,3,157,6.02935,0.7692,0,0,1.38562,0
2020,6,5,4,157,5.563,0.444135,0,0,1.013704,0
2020,6,5,5,157,5.24065,0.24225,11.61233705,4.767776087,1.198735,0
2020,6,5,6,157,5.69925,0.15723,83.785498,32.62940652,1.814085,0
2020,6,5,7,157,6.43815,0.696935,209.51941,80.41668913,2.042035,0
2020,6,5,8,157,7.3219,1.13485,328.560825,124.8319065,2.58774,0
2020,6,5,9,157,8.235,2.13715,366.947235,139.3156022,1.814645,0
2020,6,5,10,157,8.5841,2.62055,405.32865,154.946037,1.50201,0
2020,6,5,11,157,9.28175,2.41555,456.92006,178.2221239,1.906145,0
2020,6,5,12,157,8.66035,1.7182,396.191475,152.996037,1.65588,0
2020,6,5,13,157,8.80675,2.1234,431.897885,168.2786457,2.860445,0.354444
2020,6,5,14,157,10.01465,3.50305,627.839295,234.5645185,3.27991,0
2020,6,5,15,157,9.2962,3.6688,373.45071,146.6025587,2.53839,0.195556
2020,6,5,16,157,10.3086,3.6394,435.66212,167.0525587,2.197395,0
2020,6,5,17,157,10.795,2.9828,256.743535,101.0884283,2.37106,0
2020,6,5,18,157,10.524,3.34855,252.834945,98.41451522,2.90225,0
2020,6,5,19,157,11.124,3.5897,257.301355,101.7297326,3.53886,0
2020,6,5,20,157,10.3095,2.9513,112.4547715,47.20581957,2.548815,0
2020,6,5,21,157,8.97215,2.53885,20.9980321,10.18668913,2.311545,0
2020,6,5,22,157,7.516,1.8774,0,0,2.477015,0
2020,6,5,23,157,6.32045,1.3063,0,0,2.756925,0
2020,6,6,0,158,5.34315,0.92755,0,0,2.8366,0
2020,6,6,1,158,4.9175,0.556335,0,0,2.80803,0
2020,6,6,2,158,4.4965,0.34627,0,0,3.028065,0
2020,6,6,3,158,3.976,0.14213,0,0,3.12136,0
2020,6,6,4,158,3.9481,0.066317,0,0,3.565485,0
2020,6,6,5,158,4.42095,0.065447,14.67397245,5.439243478,3.749815,0
2020,6,6,6,158,5.17525,0.06855,56.703527,21.66717826,4.152515,0
2020,6,6,7,158,5.9235,0.074899,164.38058,63.3938087,3.67949,0
2020,6,6,8,158,7.1311,0.729895,194.139135,75.79598261,4.45373,0
2020,6,6,9,158,8.02335,1.71595,184.96269,74.0938087,4.620285,0
2020,6,6,10,158,9.43485,2.44115,226.856245,91.60576522,5.09766,0
2020,6,6,11,158,10.3725,3.09045,193.2498,80.7785913,5.827805,0
2020,6,6,12,158,10.7055,3.80865,122.046356,54.29598261,6.15018,0
2020,6,6,13,158,10.596,3.90735,68.4519085,33.17098261,6.23714,0
2020,6,6,14,158,10.098,4.36455,102.100462,47.20141739,5.20523,0
2020,6,6,15,158,9.46485,5.0186,96.5130175,44.31989565,5.8015,0.961111
2020,6,6,16,158,7.9561,4.57085,66.9210715,30.17967826,6.15132,0.776667
2020,6,6,17,158,8.15365,4.18265,86.017624,35.72967826,5.82554,0
2020,6,6,18,158,9.5348,4.61465,57.1086805,24.78435217,6.324935,0
2020,6,6,19,158,9.9654,4.4451,34.9152355,15.4485913,6.477155,0.11
2020,6,6,20,158,10.1605,4.9708,12.34798965,5.412069565,7.01714,0
2020,6,6,21,158,10.065,4.98075,2.87669415,1.188167391,7.24739,0
2020,6,6,22,158,9.8463,4.8612,0,0,7.01365,0
2020,6,6,23,158,9.32715,4.29815,0,0,6.626415,0.154444
2020,6,7,0,159,7.97295,2.99055,0,0,6.06445,0.153333
2020,6,7,1,159,8.0631,2.29335,0,0,6.72521,0
2020,6,7,2,159,7.8103,2.22385,0,0,7.614755,0
2020,6,7,3,159,7.9828,2.3516,0,0,8.171555,0
2020,6,7,4,159,7.42025,1.3756,0,0,7.73866,0.306667
2020,6,7,5,159,6.72105,0.826735,1.41355784,0.801307598,8.01197,1.34
2020,6,7,6,159,6.45875,1.040395,11.6180027,5.378074674,7.825645,1.036666
2020,6,7,7,159,6.1887,0.630665,28.518447,12.8354612,9.34281,1.116667
2020,6,7,8,159,6.07745,0.42227,47.324792,21.65012989,10.39385,2.256667
2020,6,7,9,159,5.98145,0.354785,63.3896365,29.2500163,10.0751,2.100003
2020,6,7,10,159,6.21665,0.330265,67.970481,33.48588152,9.45216,1.32333
2020,6,7,11,159,6.41275,0.28705,77.807326,35.04457283,8.91003,0
2020,6,7,12,159,6.46275,0.26757,72.3066705,32.87065543,8.81449,0.853333
2020,6,7,13,159,7.21155,0.283735,186.580015,79.73804239,7.20754,1.59
2020,6,7,14,159,7.56585,0.26573,126.861858,55.29564457,7.32285,0.4
2020,6,7,15,159,7.753,0.238395,78.602705,36.03477065,7.18529,1.15
2020,6,7,16,159,8.05225,0.18744,56.3730495,26.32715761,6.772475,1.026666
2020,6,7,17,159,8.585,0.13726,62.056394,27.61519674,6.461765,1.07
2020,6,7,18,159,9.1723,0.1163,22.497239,9.234974239,5.4896,0.576666
2020,6,7,19,159,9.8964,0.082808,9.58238345,3.930839022,4.52137,0.46
2020,6,7,20,159,11.1795,0.078903,10.90477815,3.855617065,4.690965,0
2020,6,7,21,159,12.12,0.085678,3.4539728,1.229481815,3.161815,0
2020,6,7,22,159,11.8105,0.38944,0,0,3.31409,0
2020,6,7,23,159,10.964,0.918655,0,0,3.75037,0
2020,6,8,0,160,10.3045,0.720935,0,0,3.06753,0
2020,6,8,1,160,9.52485,0.92784,0,0,3.114305,0
2020,6,8,2,160,8.6398,0.65355,0,0,2.38337,0
2020,6,8,3,160,7.6888,0.47549,0,0,2.060745,0
2020,6,8,4,160,7.1731,0.262875,0,0,2.20281,0
2020,6,8,5,160,6.8373,0.124945,24.3663905,7.1206875,1.97982,0
2020,6,8,6,160,7.63585,0.18776,128.734294,34.61515,1.0564595,0
2020,6,8,7,160,8.6013,0.196935,233.084695,64.78689457,0.7470295,0
2020,6,8,8,160,8.5166,0.359395,188.682605,63.86842174,0.4574165,0
2020,6,8,9,160,8.5718,1.80565,134.725505,49.62060109,1.28776,0
2020,6,8,10,160,9.1143,2.16535,308.483405,112.434738,1.025324,0
2020,6,8,11,160,9.88525,2.59275,296.441315,110.3010478,1.99679,0
2020,6,8,12,160,9.92955,2.61225,314.764215,119.933662,1.766325,0
2020,6,8,13,160,10.321,3.518,301.74712,118.5836685,2.21557,0
2020,6,8,14,160,10.4595,3.80805,329.015025,129.430412,2.76504,0
2020,6,8,15,160,11.2975,4.1646,556.287925,205.2282424,3.20527,0
2020,6,8,16,160,11.1255,4.0424,191.610835,74.67172826,3.14287,0
2020,6,8,17,160,10.3442,3.69575,115.2707355,46.71629891,3.44334,0
2020,6,8,18,160,9.5459,3.4727,110.2981365,44.03695761,3.760355,0
2020,6,8,19,160,9.45085,3.00885,103.031544,39.98478913,2.254435,0
2020,6,8,20,160,9.0127,2.75995,35.586446,13.76772924,1.95042,0
2020,6,8,21,160,8.5226,2.5303,19.49789975,6.938930761,2.53985,0
2020,6,8,22,160,7.9531,2.2208,0,0,2.24894,0
2020,6,8,23,160,7.61345,1.80835,0,0,2.650525,0
2020,6,9,0,161,7.40015,1.58385,0,0,2.81873,0
2020,6,9,1,161,7.2489,1.3983,0,0,2.39852,0
2020,6,9,2,161,6.99655,1.16715,0,0,2.153245,0
2020,6,9,3,161,6.88135,1.0583,0,0,2.500905,0
2020,6,9,4,161,6.79555,1.05365,0,0,3.141305,0
2020,6,9,5,161,6.95195,0.96759,37.497505,12.51830522,2.4863,0
2020,6,9,6,161,7.98035,1.4013,150.740805,53.14308696,2.46299,0
2020,6,9,7,161,9.3014,2.6392,310.538105,108.4267826,3.749995,0
2020,6,9,8,161,10.5545,4.0427,412.355405,145.342,4.200175,0
2020,6,9,9,161,11.3465,5.0739,477.137705,168.5246087,4.510955,0
2020,6,9,10,161,11.8045,6.1737,499.860005,178.5278696,4.4784,0
2020,6,9,11,161,12.716,6.71725,782.647305,273.5800435,5.556355,0
2020,6,9,12,161,13.961,7.6512,903.414605,314.9604783,5.174405,0
2020,6,9,13,161,14.6435,8.47345,868.686905,303.7756957,5.91184,0
2020,6,9,14,161,14.9805,9.0929,775.584205,272.5148261,5.21468,0
2020,6,9,15,161,15.8445,10.3125,763.266505,269.8626522,4.959825,0
2020,6,9,16,161,15.747,10.05385,537.813805,196.0713478,6.144425,0
2020,6,9,17,161,16.1505,10.5415,518.586105,188.5322174,4.69593,0
2020,6,9,18,161,16.1285,10.464,270.423405,100.1811304,3.827245,0
2020,6,9,19,161,16.666,11.4515,207.74571,80.45504348,3.836755,0
2020,6,9,20,161,16.987,11.594,125.8985125,51.36373913,2.706885,0
2020,6,9,21,161,16.001,10.47115,20.9287609,10.6211313,1.61611,0
2020,6,9,22,161,14.313,8.97845,0,0,2.146345,0
2020,6,9,23,161,13.129,7.80015,0,0,2.45948,0
2020,6,10,0,162,11.987,6.6927,0,0,2.31625,0
2020,6,10,1,162,11.219,5.35285,0,0,2.592265,0
2020,6,10,2,162,11.006,4.4084,0,0,2.38672,0
2020,6,10,3,162,10.778,3.46185,0,0,1.88534,0
2020,6,10,4,162,10.2935,3.79885,0,0,2.758475,0
2020,6,10,5,162,9.48675,3.39905,20.410432,7.876938913,2.85984,0
2020,6,10,6,162,9.97975,3.64285,114.3172595,41.47041739,3.2718,0
2020,6,10,7,162,11.5625,4.2764,235.61509,84.43889565,2.55576,0
2020,6,10,8,162,14.1,6.5525,442.32042,156.8117217,2.691045,0
2020,6,10,9,162,15.9195,9.40135,583.06575,206.7258522,2.486635,0
2020,6,10,10,162,16.969,11.2775,741.466075,261.3562826,3.27439,0
2020,6,10,11,162,18.2125,12.813,861.941405,303.0519348,4.43124,0
2020,6,10,12,162,19.1985,14.735,868.136735,306.0736739,4.51945,0
2020,6,10,13,162,18.6475,15.289,855.942065,306.4867174,5.41186,0
2020,6,10,14,162,16.9115,12.881,444.817395,165.9823739,6.590005,0
2020,6,10,15,162,17.991,13.3465,660.31772,242.2367174,5.590205,0
2020,6,10,16,162,17.492,12.017,700.85805,258.497587,4.422375,0
2020,6,10,17,162,15.056,7.9398,541.25699,156.1117217,5.14983,0.136111
2020,6,10,18,162,12.965,4.4193,171.2165065,68.60411304,2.60065,0
2020,6,10,19,162,13.7895,6.5063,96.3306065,39.42476522,4.24785,0
2020,6,10,20,162,11.8485,3.0934,66.848708,24.61356946,3.20675,0
2020,6,10,21,162,11.623,2.68025,28.21026815,10.13846065,2.9961,0
2020,6,10,22,162,10.9895,1.8624,0,0,3.188,0
2020,6,10,23,162,9.5063,1.5682,0,0,3.7614,0
2020,6,11,0,163,8.36395,0.97203,0,0,3.7755,0
2020,6,11,1,163,7.5972,1.03495,0,0,3.1793,0
2020,6,11,2,163,6.4701,0.800365,0,0,3.2552,0
2020,6,11,3,163,5.9266,0.566515,0,0,3.7216,0
2020,6,11,4,163,5.218,0.434365,0,0,3.2292,0
2020,6,11,5,163,4.85115,0.412085,16.1307724,7.395279565,2.8263,0
2020,6,11,6,163,5.5353,0.62078,74.1721315,30.3637587,2.3522,0
2020,6,11,7,163,6.3592,1.1164,174.65209,70.97788913,3.3865,0
2020,6,11,8,163,6.91825,1.2605,390.72705,151.40615,3.85065,0
2020,6,11,9,163,7.3829,1.98265,273.18201,109.75615,3.26835,0
2020,6,11,10,163,8.2179,2.43425,551.99697,212.3854989,3.3767,0
2020,6,11,11,163,8.5674,2.3862,354.23193,143.2018022,2.9183,0
2020,6,11,12,163,8.7127,2.3314,597.84188,230.2420207,2.5067,0
2020,6,11,13,163,9.014,2.026205,407.90684,163.6528891,3.10635,0.282222
2020,6,11,14,163,8.4158,1.2617,519.8718,198.4550641,2.88695,0.415
2020,6,11,15,163,9.15505,2.1822,464.41176,176.557237,2.97145,0
2020,6,11,16,163,9.78685,3.16855,418.11672,158.1724543,2.84205,0
2020,6,11,17,163,10.4715,4.34155,447.93668,167.3691935,3.073,0
