year,month,day,hour,doy,index,tto,tts,psi,LST_Day_1km,Emis_31,Emis_32
2020,1,9,11,9,203.0,39.0,65.38200298377015,130.34389522411638,-7.25,0.982,0.984
2020,1,10,10,10,226.0,-45.0,68.6758354435442,199.65521059073438,1.3100000000000023,0.98,0.984
2020,1,11,11,11,251.0,23.0,65.11037135712388,146.26773847936786,7.110000000000014,0.982,0.984
2020,1,12,11,12,275.0,63.0,64.96510708436745,106.22677117807888,10.650000000000034,0.98,0.982
2020,1,20,11,20,467.0,13.0,63.58268140164994,155.82839030916577,-9.049999999999955,0.982,0.984
2020,1,21,11,21,491.0,60.0,63.383159333058586,108.7695997974287,-9.949999999999989,0.98,0.984
2020,1,29,11,29,683.0,3.0,61.5860924101487,165.22488686297666,-1.5299999999999727,0.98,0.984
2020,2,7,10,38,898.0,-8.0,63.05259172923352,159.5504793134529,-6.7099999999999795,0.994,0.99
2020,2,14,11,45,1067.0,3.0,57.04400015841622,163.71760061132255,-7.75,0.994,0.99
2020,2,17,11,48,1139.0,47.0,56.074179965924685,119.36953652607644,1.990000000000009,0.98,0.984
2020,2,19,11,50,1187.0,33.0,55.41031863773881,133.1255679077266,-1.42999999999995,0.992,0.99
2020,2,21,11,52,1235.0,14.0,54.73357940985849,151.87195129356712,-6.269999999999982,0.994,0.99
2020,3,5,10,65,1546.0,-37.0,54.762709398258444,183.08039969865948,6.7900000000000205,0.982,0.984
2020,3,9,11,69,1643.0,60.0,48.585265552803754,103.31605852555174,9.970000000000027,0.98,0.984
2020,3,14,10,74,1762.0,-44.0,51.71651747047588,187.72459020836504,8.250000000000057,0.98,0.984
2020,3,26,10,86,2050.0,-8.0,47.65881749227333,148.20812559509193,4.330000000000041,0.994,0.99
2020,4,7,11,98,2339.0,32.0,37.695682193170114,125.28066725578967,15.350000000000023,0.982,0.984
2020,4,11,10,102,2434.0,-9.0,42.554557351328185,143.98345773936052,9.190000000000055,0.98,0.984
2020,4,14,11,105,2507.0,40.0,35.25005106172849,115.53296494733058,5.850000000000023,0.982,0.984
2020,4,15,10,106,2530.0,-44.0,41.3757255092377,177.6137280493766,7.3700000000000045,0.98,0.984
2020,4,17,10,108,2578.0,-56.0,40.80481629144676,188.92392835374756,6.730000000000018,0.98,0.984
2020,4,22,10,113,2698.0,-37.0,39.43652576464763,168.19348567963013,4.390000000000043,0.982,0.984
2020,5,7,11,128,3059.0,46.0,28.425190761051624,103.35742601239656,13.510000000000048,0.98,0.984
2020,5,15,10,136,3250.0,-29.0,34.422641133893954,152.662838917443,23.53000000000003,0.982,0.984
2020,5,30,11,151,3611.0,51.0,24.15177890141111,92.90992886626651,18.890000000000043,0.98,0.984
2020,6,6,10,158,3778.0,-64.0,31.866173643161765,182.79750908931567,23.690000000000055,0.98,0.982
2020,6,7,10,159,3802.0,-20.0,31.803751583597567,138.6666968619703,18.77000000000004,0.98,0.984
2020,6,13,11,165,3947.0,60.0,23.01081677183649,82.12069562421107,18.090000000000032,0.98,0.984
2020,6,19,11,171,4091.0,23.0,22.87088704803687,118.88867055656931,24.590000000000032,0.982,0.984
2020,6,22,11,174,4163.0,56.0,22.879687885964596,85.90335035509736,22.77000000000004,0.98,0.984
2020,6,23,10,175,4186.0,-20.0,31.43459712691911,137.8794782506602,18.49000000000001,0.982,0.984
2020,6,26,11,178,4259.0,31.0,22.973105395023527,111.05845231860445,22.79000000000002,0.982,0.984
2020,7,6,10,188,4498.0,-56.0,32.00539598794133,175.08693927064957,23.510000000000048,0.98,0.984
2020,7,12,11,194,4643.0,31.0,24.27730746410845,113.09640017232473,24.190000000000055,0.982,0.984
2020,7,13,10,195,4666.0,-51.0,32.6386458645619,171.36463069731616,18.930000000000007,0.98,0.984
2020,7,30,11,212,5075.0,12.0,27.480269349144326,136.29114218641743,25.650000000000034,0.982,0.984
2020,7,31,10,213,5098.0,-60.0,35.318573667025056,185.17565863942266,24.890000000000043,0.98,0.984
2020,8,3,10,216,5170.0,-29.0,35.90974566502301,155.12843826804055,25.53000000000003,0.982,0.984
2020,8,5,10,218,5218.0,-45.0,36.325953380595855,171.77920396302957,24.510000000000048,0.98,0.984
2020,8,6,11,219,5243.0,23.0,29.18805506874331,127.17220031216505,17.49000000000001,0.98,0.984
2020,8,7,12,220,5268.0,63.0,26.663757166270944,117.84690885252377,17.29000000000002,0.98,0.982
2020,8,9,11,222,5315.0,56.0,29.992092994313218,94.99054875632109,23.170000000000016,0.98,0.984
2020,8,11,11,224,5363.0,46.0,30.55082084504509,105.53667465906787,25.150000000000034,0.98,0.984
2020,8,12,10,225,5386.0,-38.0,37.917093561498355,167.12907110656536,23.710000000000036,0.98,0.984
2020,8,18,11,231,5531.0,51.0,32.639731701324045,102.43345890118627,21.430000000000007,0.98,0.984
2020,8,19,10,232,5554.0,-30.0,39.70462082692254,161.54158105664777,19.03000000000003,0.982,0.984
2020,8,20,11,233,5579.0,39.0,33.27191988379777,114.96715524207093,19.390000000000043,0.982,0.984
2020,8,24,11,237,5675.0,2.0,34.5787743381662,153.01827106775136,27.29000000000002,0.982,0.984
2020,8,30,10,243,5818.0,-51.0,42.85815196602826,186.32499716498364,20.390000000000043,0.98,0.984
2020,9,3,11,247,5915.0,51.0,38.057035892486,106.52349291597872,23.07000000000005,0.98,0.984
2020,9,7,11,251,6011.0,23.0,39.51526633863236,135.46738954311886,21.99000000000001,0.982,0.984
2020,9,8,10,252,6034.0,-56.0,45.6868556262585,194.3108638296185,14.850000000000023,0.98,0.984
2020,9,11,10,255,6106.0,-20.0,46.66676012413618,159.2708401585223,18.57000000000005,0.98,0.984
2020,9,12,11,256,6131.0,46.0,41.37616219814219,113.59525297083465,16.750000000000057,0.98,0.984
2020,9,15,10,259,6202.0,-51.0,47.99455673754675,191.5178583912444,14.850000000000023,0.98,0.984
2020,9,24,10,268,6418.0,-56.0,51.03769451911994,199.16863995895662,16.610000000000014,0.98,0.984
2020,9,26,11,270,6467.0,56.0,46.694287927863016,106.42624161620608,17.690000000000055,0.98,0.984
2020,10,3,11,277,6635.0,60.0,49.33782142376747,103.65545500293032,13.350000000000023,0.98,0.984
2020,10,10,10,284,6802.0,-56.0,56.42387771322931,203.2782013094463,16.850000000000023,0.98,0.984
2020,10,22,10,296,7090.0,-29.0,60.211978177624566,178.81085546477482,18.590000000000032,0.982,0.984
2020,11,2,10,307,7354.0,-51.0,63.31829605198071,202.7068856917027,-0.5499999999999545,0.98,0.984
2020,11,18,10,323,7738.0,-51.0,66.94408524700661,204.7428302101964,-3.1299999999999955,0.98,0.984
2020,11,20,11,325,7787.0,60.0,63.77744772350914,108.88546125549152,7.650000000000034,0.98,0.984
2020,11,21,10,326,7810.0,-9.0,67.48299629968506,163.03069182885963,7.550000000000011,0.982,0.984
2020,11,24,11,329,7883.0,39.0,64.4929919710156,130.0924613571773,2.8100000000000023,0.982,0.984
2020,12,7,10,342,8194.0,-9.0,69.4958338052198,164.07475374493583,-4.449999999999989,0.992,0.99
2020,12,10,11,345,8267.0,39.0,66.352592740031,130.6113031907193,1.7900000000000205,0.982,0.984
2020,12,18,10,353,8458.0,-38.0,69.9794855329717,193.31859426389173,-8.509999999999991,0.994,0.99
2020,12,19,11,354,8483.0,31.0,66.65651644711116,138.6935446638314,-6.189999999999998,0.982,0.984
2020,12,29,11,364,8723.0,63.0,66.35224182479728,106.61120782560059,-3.2299999999999613,0.98,0.982
2021,1,8,10,8,178.0,-9.0,68.9166647793353,163.7792388737623,-2.1899999999999977,0.982,0.984
2021,1,9,11,9,203.0,51.0,65.38200298377015,118.34389522411638,-3.1899999999999977,0.98,0.984
2021,1,10,10,10,226.0,-29.0,68.6758354435442,183.65521059073438,-1.1899999999999977,0.982,0.984
2021,1,13,11,13,299.0,23.0,64.81360443590654,146.1838654796466,-2.2099999999999795,0.982,0.984
2021,1,19,10,19,442.0,-38.0,67.30775248257683,191.93748157833724,-0.1099999999999568,0.982,0.984
2021,1,24,10,24,562.0,-9.0,66.35675558532708,162.42493356139929,-6.309999999999945,0.982,0.984
2021,1,29,11,29,683.0,23.0,61.5860924101487,145.22488686297666,-15.049999999999955,0.992,0.99
2021,1,31,11,31,731.0,2.0,61.08364403804226,166.06757160896083,-12.509999999999991,0.994,0.99
2021,2,8,11,39,923.0,60.0,58.880164991331355,107.3505451143082,-6.569999999999993,0.98,0.984
2021,2,17,11,48,1139.0,56.0,56.074179965924685,110.36953652607644,-4.789999999999964,0.98,0.984
2021,2,26,11,57,1355.0,51.0,52.991020075369526,114.19514483377017,1.0300000000000296,0.98,0.984
2021,3,3,11,62,1475.0,63.0,51.18703486175709,101.45631756218523,2.5300000000000296,0.98,0.982
2021,3,7,11,66,1571.0,46.0,49.70911542966546,117.81996682727757,-2.4899999999999523,0.98,0.984
2021,3,9,11,68,1619.0,32.0,48.96111641956182,131.48657325700344,5.410000000000025,0.992,0.99
2021,4,23,10,113,2698.0,-20.0,39.43652576464763,151.19348567963013,12.410000000000025,0.982,0.984
2021,5,6,10,126,3010.0,-56.0,36.3247892931138,182.77740600568922,12.630000000000052,0.98,0.984
2021,5,13,10,133,3178.0,-51.0,34.94590989396903,175.55689204225024,15.950000000000045,0.98,0.984
2021,5,14,11,134,3203.0,13.0,27.03656676634575,134.76669635101996,24.390000000000043,0.982,0.984
2021,5,17,11,137,3275.0,51.0,26.412262541434767,96.00082814360272,19.750000000000057,0.98,0.984
2021,5,19,11,139,3323.0,39.0,26.022825926170153,107.50545941205277,17.690000000000055,0.982,0.984
2021,5,21,11,141,3371.0,23.0,25.655162091934073,123.02457823306716,24.170000000000016,0.982,0.984
2021,5,23,11,143,3419.0,2.0,25.309541206050042,143.5602319858231,25.950000000000045,0.98,0.984
2021,6,8,11,159,3803.0,2.0,23.360560878268775,140.68809354716018,29.310000000000002,0.982,0.984
2021,6,9,11,160,3827.0,56.0,23.28772325494678,86.57137059904929,23.55000000000001,0.98,0.984
2021,6,13,11,164,3923.0,32.0,23.054549280398696,110.1926134657516,21.33000000000004,0.982,0.984
2021,6,15,11,166,3971.0,13.0,22.97291360025082,129.05813521779947,21.230000000000018,0.982,0.984
2021,6,17,10,168,4018.0,-9.0,31.450643890828125,126.91419328579738,21.650000000000034,0.982,0.984
2021,6,19,10,170,4066.0,-29.0,31.423010308504185,146.85438311858155,21.450000000000045,0.982,0.984
2021,6,21,10,172,4114.0,-45.0,31.413817495922515,162.83445591214308,22.890000000000043,0.98,0.984
2021,6,23,10,174,4162.0,-56.0,31.42306081868393,173.8544925673957,13.210000000000036,0.98,0.984
2021,6,27,11,178,4259.0,46.0,22.973105395023527,96.05845231860445,21.510000000000048,0.98,0.984
2021,7,16,10,197,4714.0,-51.0,32.86175523162061,171.80040934458452,24.130000000000052,0.98,0.984
2021,7,26,11,207,4955.0,2.0,26.413359086046395,145.00220332216927,25.170000000000016,0.98,0.984
2021,8,13,10,225,5386.0,-20.0,37.917093561498355,149.12907110656536,29.310000000000002,0.982,0.984
2021,8,24,10,236,5650.0,-45.0,40.806362635933255,177.92582125915172,22.77000000000004,0.98,0.984
2021,8,28,11,240,5747.0,56.0,35.59306316019984,99.78980050812436,17.57000000000005,0.98,0.984
2021,9,3,11,246,5891.0,13.0,37.69764518420648,144.2819963897521,16.910000000000025,0.98,0.984
2021,9,4,11,247,5915.0,60.0,38.057035892486,97.52349291597872,17.230000000000018,0.98,0.984
2021,9,6,11,249,5963.0,51.0,38.78223879482186,106.99992890739608,18.910000000000025,0.98,0.984
2021,9,18,10,261,6250.0,-51.0,48.66567149382261,192.12616572130582,20.730000000000018,0.98,0.984
2021,9,20,11,263,6299.0,60.0,44.02687619347614,101.07224741476134,18.350000000000023,0.98,0.984
2021,9,26,11,269,6443.0,23.0,46.31374361351561,139.24043738150132,14.430000000000007,0.982,0.984
2021,9,29,11,272,6515.0,56.0,47.45379522575796,106.79019900733883,10.410000000000025,0.98,0.984
2021,10,7,10,280,6706.0,-9.0,55.09904529952482,155.3275779829173,19.930000000000007,0.982,0.984
2021,10,8,11,281,6731.0,51.0,50.822120516309695,113.30188039463408,18.670000000000016,0.98,0.984
2021,10,14,11,287,6875.0,2.0,52.992965823748904,163.19592026099767,19.950000000000045,0.982,0.984
2021,10,18,10,291,6970.0,-38.0,58.67456119535015,186.81424822742122,11.170000000000016,0.982,0.984
2021,10,28,11,301,7211.0,23.0,57.67374256948749,143.93844889266245,7.150000000000034,0.982,0.984
2021,10,29,11,302,7235.0,63.0,57.98189216420273,104.04506706277212,7.9500000000000455,0.98,0.982
2021,11,3,10,307,7354.0,-38.0,63.31829605198071,189.7068856917027,5.170000000000016,0.982,0.984
2021,11,10,10,314,7522.0,-29.0,65.0509637956775,181.70206376510015,11.210000000000036,0.982,0.984
2021,11,27,11,331,7931.0,39.0,64.81445146722409,130.18410586937705,-2.6899999999999977,0.98,0.984
2021,12,7,10,341,8170.0,-51.0,69.41458867428618,206.0335321467208,0.9900000000000091,0.98,0.984
